# Ca2UO2(CO3)3(aq) di-Ca complex - U L3-edge XANES               Feff 8.40   
# Based on liebigite geometry (Mereiter 1982, COD 9009613)
# Two Ca (Ca3 + Ca1), no lattice waters - solution-phase model
# 16 atoms: 2 Oax + 6 Oeq + 3 C + 3 Odis + 2 Ca
# ** Replace distances with your EXAFS-fit values **
# POT  SCF  30  6.0000   1, core-hole, AFOLP (folp(0)= 1.150)
# Abs   Z=92 Rmt= 1.257 Rnm= 1.524 L3 shell
# Pot 1 Z= 8 Rmt= 0.834 Rnm= 1.053
# Pot 2 Z= 6 Rmt= 0.687 Rnm= 0.918
# Pot 3 Z=20 Rmt= 1.849 Rnm= 2.023
# Gam_ch=8.104E+00 H-L exch Vi=-6.000E+00 Vr= 0.000E+00
# Mu=-3.416E+00 kf=2.393E+00 Vint=-2.085E+01 Rs_int= 1.516
# FMS rfms= 6.0000
# PATH  Rmax=-1.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000                                        Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#     0/   0 paths used
#  xsedge+ 50, used to normalize mu           2.1766E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
   17182.370     14.195   2.150  1.27460E+00  1.17665E+00  9.79467E-02
   17183.198     15.024   2.200  1.33201E+00  1.16077E+00  1.71244E-01
   17184.046     15.872   2.250  1.35629E+00  1.14571E+00  2.10577E-01
   17184.913     16.738   2.300  1.33865E+00  1.13147E+00  2.07179E-01
   17185.799     17.624   2.350  1.29000E+00  1.11798E+00  1.72025E-01
   17186.704     18.529   2.400  1.23141E+00  1.10526E+00  1.26156E-01
   17187.628     19.453   2.450  1.17960E+00  1.09336E+00  8.62416E-02
   17188.571     20.396   2.500  1.14096E+00  1.08216E+00  5.87954E-02
   17189.533     21.358   2.550  1.11385E+00  1.07169E+00  4.21543E-02
   17190.514     22.339   2.600  1.09406E+00  1.06200E+00  3.20537E-02
   17191.514     23.339   2.650  1.07950E+00  1.05296E+00  2.65474E-02
   17192.533     24.358   2.700  1.07152E+00  1.04460E+00  2.69209E-02
   17193.571     25.397   2.750  1.07270E+00  1.03693E+00  3.57685E-02
   17194.628     26.454   2.800  1.08462E+00  1.02991E+00  5.47140E-02
   17195.705     27.530   2.850  1.09983E+00  1.02352E+00  7.63107E-02
   17196.800     28.626   2.900  1.11382E+00  1.01774E+00  9.60862E-02
   17197.915     29.740   2.950  1.12431E+00  1.01255E+00  1.11756E-01
   17199.048     30.874   3.000  1.12987E+00  1.00791E+00  1.21956E-01
   17200.200     32.026   3.050  1.12921E+00  1.00387E+00  1.25340E-01
   17201.372     33.198   3.100  1.12151E+00  1.00034E+00  1.21171E-01
   17202.563     34.388   3.150  1.10692E+00  9.97309E-01  1.09609E-01
   17203.772     35.598   3.200  1.08620E+00  9.94829E-01  9.13710E-02
   17205.001     36.827   3.250  1.06136E+00  9.92810E-01  6.85489E-02
   17206.249     38.074   3.300  1.03473E+00  9.91250E-01  4.34784E-02
   17207.516     39.341   3.350  1.00918E+00  9.90149E-01  1.90295E-02
   17208.802     40.627   3.400  9.87146E-01  9.89461E-01 -2.31560E-03
   17210.106     41.932   3.450  9.70126E-01  9.89187E-01 -1.90610E-02
   17211.430     43.256   3.500  9.58554E-01  9.89325E-01 -3.07712E-02
   17212.773     44.599   3.550  9.51860E-01  9.89787E-01 -3.79274E-02
   17214.136     45.961   3.600  9.49066E-01  9.90616E-01 -4.15500E-02
   17215.517     47.342   3.650  9.48554E-01  9.91809E-01 -4.32551E-02
   17216.917     48.742   3.700  9.48553E-01  9.93280E-01 -4.47277E-02
   17218.336     50.162   3.750  9.47570E-01  9.95027E-01 -4.74573E-02
   17219.774     51.600   3.800  9.44595E-01  9.97092E-01 -5.24969E-02
   17221.232     53.057   3.850  9.39281E-01  9.99343E-01 -6.00625E-02
   17222.708     54.534   3.900  9.32328E-01  1.00182E+00 -6.94938E-02
   17224.203     56.029   3.950  9.24966E-01  1.00453E+00 -7.95591E-02
   17225.718     57.543   4.000  9.18717E-01  1.00735E+00 -8.86298E-02
